source;original_uid;osm_id;purpose;name;operator_name;address;type;park_and_ride_type;lat;lon;capacity;max_stay;has_lighting;opening_hours;description;public_url;photo_url
NVBW;INFRA-de:08335:6550-PARKPLATZ-1;;CAR;Bahnhof (Böhringen (Kr Konst));;;;YES;47.7489729;8.9262142;2;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08335:6550/fddf7e47-1863-4a94-ae6e-17eb0574e1b8.jpg
NVBW;INFRA-de:08237:8006-PARKPLATZ-1;;CAR;Nord (Eutingen im Gäu);;;;YES;48.4845065;8.7539674;2;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08237:8006/23803710-de6d-4b43-93bf-2d3b9e1a1724.jpg
NVBW;INFRA-de:08118:1402-PARKPLATZ-6;;CAR;Bahnhof (Kornwestheim);;;;YES;48.8607916;9.1788662;1;;;;;;
NVBW;INFRA-de:08225:9128-PARKPLATZ-2;w398863933;CAR;Bahnhof (Binau);;;;YES;49.372768;9.0829846;1;;;;;;
NVBW;INFRA-de:08337:6577-PARKPLATZ-3;;CAR;Bahnhof (Brennet/Kr Waldshut);;;;YES;47.5819693;7.9104217;1;;;;;;
NVBW;INFRA-de:08119:1701-PARKPLATZ-2;w34063434;CAR;Stetten-Beinstein Bf;;;;YES;48.8126356;9.3524175;2;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08119:1701/c4047796-8fe7-4598-ac73-fb493bf71ed9.jpg
NVBW;INFRA-de:08226:200-PARKPLATZ-1;w61000914;CAR;Bahnhof (Bammental);;;;YES;49.3597746;8.7840539;1;;;;;;
NVBW;INFRA-de:08415:28129-PARKPLATZ-3;;CAR;Bahnhof (Bad Urach);;;;YES;48.4922327;9.3956488;2;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08415:28129/e89edbd0-fdec-43e1-b645-d5496ab37fae.jpg
NVBW;INFRA-de:08337:6686-PARKPLATZ-1;;CAR;Bahnhof (Dogern);;;;YES;47.6085629;8.166909;1;;;;;;
NVBW;INFRA-de:08415:22008-PARKPLATZ-5;;CAR;Bahnhof (Metzingen (Württ));;;;YES;48.5411421;9.2892197;2;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08415:22008/c75a5d77-1528-48ed-b4fe-ab1742ce5982.jpg
NVBW;INFRA-de:08115:7202-PARKPLATZ-1;;CAR;Zwerchweg;;;;YES;48.5851699;8.8680896;1;;;;;;
NVBW;INFRA-de:08119:3711-PARKPLATZ-1;w172912353;CAR;Bahnhof (Beutelsbach/Remstal);;;;YES;48.8099416;9.387716;2;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08119:3711/c8f32f03-0918-41ac-a34e-70cea9e418d6.jpg
NVBW;INFRA-de:08415:28235-PARKPLATZ-2;;CAR;Mitte (Dettingen (Erms));;;;YES;48.5280994;9.344244400000001;1;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08415:28235/4d2db89d-618c-408f-9c35-0c69991176d9.jpg
NVBW;INFRA-de:08118:5782-PARKPLATZ-1;;CAR;Bahnhof (Sersheim);;;;YES;48.9581818;9.0177504;2;;;;;;
NVBW;INFRA-de:08226:2962-PARKPLATZ-1;;CAR;Nordbahnhof (Neckarbischofsheim);;;;YES;49.3069374;8.9421263;1;;;;;;
NVBW;INFRA-de:08416:2103-PARKPLATZ-1;;CAR;Bahnhof (Nehren (Württ));;;;YES;48.4242141;9.0667623;1;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08416:2103/a99b5ff6-5b38-4efa-bc3f-cdda323b68e5.jpg
NVBW;INFRA-de:08118:5795-PARKPLATZ-2;;CAR;Bahnhof (Schwieberdingen);;;;YES;48.8705647;9.0715597;1;;;;;;
NVBW;INFRA-de:08226:3806-PARKPLATZ-3;w362276959|w614104995|w614104996|w614104997;CAR;Bahnhof Rot Malsch;;;;YES;49.2433495;8.6525426;2;;;;;;
NVBW;INFRA-de:08226:3806-PARKPLATZ-6;w185273710|w613930354;CAR;Bahnhof Rot Malsch;;;;YES;49.2430293;8.651878;3;;;;;;
NVBW;INFRA-de:08417:32117-PARKPLATZ-1;;CAR;Bahnhof (Straßberg (Hohenz.));;;;YES;48.1783903;9.0886624;1;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08417:32117/6d7a3c22-4a14-4bd2-8a12-23cf9cd438c3.jpg
NVBW;INFRA-de:08315:6517-PARKPLATZ-2;;CAR;Bahnhof (Ihringen);;;;YES;48.0407383;7.6499933;2;;;;;;
NVBW;INFRA-de:08425:2811-PARKPLATZ-2;;CAR;Bahnhof (Blaubeuren);;;;YES;48.4039874;9.7925274;1;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08425:2811/ca12873f-6bb5-4649-8c27-a8732dcc5d0d.jpg
NVBW;INFRA-de:08118:5879-PARKPLATZ-3;w24895649;CAR;Bahnhof (Vaihingen (Enz));;;;YES;48.9464603;8.9591158;4;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08118:5879/e868908e-f2ce-4fc8-ba9c-4dccb6420f69.jpg
NVBW;INFRA-de:08237:5022-PARKPLATZ-1;;CAR;Heiligenfeld;;;;YES;48.4672585;8.6607703;2;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08237:5022/5e640d96-757f-4b15-9392-71a9eea87848.jpg
NVBW;INFRA-de:08212:801-PARKPLATZ-3;;CAR;Karlsruhe-Durlach;;;;YES;49.0028425;8.462836;2;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08212:801/632a38d1-43b3-4e0a-a231-5696c8687b7a.jpg
NVBW;INFRA-de:08315:6521-PARKPLATZ-1;;CAR;Bahnhof (Hugstetten);;;;YES;48.0481083;7.7849083;2;;;;;;
NVBW;INFRA-de:08416:2106-PARKPLATZ-2;;CAR;Bahnhof (Bodelshausen);;;;YES;48.3839108;8.9897261;2;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08416:2106/db250ab9-82d8-4c90-87fd-f062a4423b1e.jpg
NVBW;INFRA-de:08425:2901-PARKPLATZ-1;;CAR;Bahnhof (Schelklingen);;;;YES;48.3720788;9.7352261;2;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08425:2901/dc8a89bf-2baf-41b7-a79a-0ed01ed31941.jpg
NVBW;INFRA-de:08237:8031-PARKPLATZ-2;w179243568;CAR;Bahnhof (Eyach im Gäu);;;;YES;48.4466429;8.7817802;1;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08237:8031/eeff28ea-f27e-4967-9762-02e30bf56439.jpg
NVBW;INFRA-de:08327:3000-PARKPLATZ-1;;CAR;Bahnhof (Balgheim (Württ));;;;YES;48.0659792;8.7610266;1;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08327:3000/547fa467-24c2-4b79-b7fe-20564ac724ae.jpg
NVBW;INFRA-de:08111:6465-PARKPLATZ-4;;CAR;Zuffenhausen Bf;;;;YES;48.8296846;9.1661326;1;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08111:6465/cb0ed453-6b26-44b3-97ae-96edc35619d7.jpg
NVBW;INFRA-de:08111:6465-PARKPLATZ-6;;CAR;Zuffenhausen Bf;;;;YES;48.8298739;9.1665163;1;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08111:6465/8e0ab1c1-3b20-499c-b17b-c1b0f1b25dcb.jpg
NVBW;INFRA-de:08416:6349-PARKPLATZ-3;;CAR;Bahnhof (Dettenhausen (Württ));;;;YES;48.6063799;9.0944627;1;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08416:6349/f1877700-afc7-4b2e-9fc7-e8c52ed0f159.jpg
NVBW;INFRA-de:08416:12101-PARKPLATZ-1;;CAR;Derendingen Bahnhof;;;;YES;48.5037468;9.0506103;1;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08416:12101/21e5b3b8-0c63-492f-92d6-836c990f2de1.jpg
NVBW;INFRA-de:08335:6552-PARKPLATZ-2;;CAR;Bahnhof (Gottmadingen);;;;YES;47.7371864;8.7754722;1;;;;;;
NVBW;INFRA-de:08215:1856-PARKPLATZ-3;;CAR;Bahnhof Bruchsal;;;;YES;49.1241715;8.5904606;1;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08215:1856/f48afa39-6a3e-41f6-a239-bd31d97cac20.jpg
NVBW;INFRA-de:08336:6630-PARKPLATZ-1;;CAR;Bahnhof Brombach/Hauingen;;;;YES;47.637581;7.6953413;1;;;;;;
NVBW;INFRA-de:08437:41243-PARKPLATZ-1;;CAR;Meßkirch;;;;YES;47.9484021;9.085006;1;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08437:41243/144f5ad2-69ed-4fe0-a2fe-56975a8dd623.jpg
NVBW;INFRA-de:08119:7600-PARKPLATZ-7;;CAR;Backnang Bahnhof/ZOB;;;;YES;48.9433284;9.4282828;6;;;;;;
NVBW;INFRA-de:08215:32585-PARKPLATZ-2;;CAR;Bahnhof Graben-Neudorf;;;;YES;49.1617167;8.4901038;2;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08215:32585/cbbc3799-8fa7-4b23-b2a5-fd68e94f3954.jpg
NVBW;INFRA-de:08215:32585-PARKPLATZ-4;;CAR;Bahnhof Graben-Neudorf;;;;YES;49.1617119;8.4919812;2;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08215:32585/f802ff8d-0b73-49d2-9f1c-5b0aa4d359aa.jpg
NVBW;INFRA-de:08118:1400-PARKPLATZ-4;;CAR;Bahnhof/ZOB (Bietigheim (Kr. LB));;;;YES;48.9490283;9.1381554;1;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08118:1400/f1daaa64-4ad1-4766-9949-1fc92dcd0df3.jpg
NVBW;INFRA-de:08315:6544-PARKPLATZ-1;;CAR;Bahnhof (Neustadt (Schwarzw));;;;YES;47.909888;8.210837099999999;1;;;;;;
NVBW;INFRA-de:08115:3197-PARKPLATZ-1;;CAR;Nord (Maichingen);;;;YES;48.7273749;8.979985;2;;;;;;
NVBW;INFRA-de:08115:3198-PARKPLATZ-1;;CAR;Maichingen;;;;YES;48.7223864;8.9702961;1;;;;;;
NVBW;INFRA-de:08115:3198-PARKPLATZ-2;;CAR;Maichingen;;;;YES;48.722925000000004;8.9697667;2;;;;;;
NVBW;INFRA-de:08317:18520-PARKPLATZ-2;;CAR;Bahnhof (Haslach im Kinzigtal);;;;YES;48.2798623;8.087451;1;;;;;;
NVBW;INFRA-ch:23017:55901-PARKPLATZ-1;;CAR;Thayngen;;;;YES;47.7456323;8.7039688;2;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/ch:23017:55901/a2960da6-ca68-4af6-b9e2-1cec04eab799.jpg
NVBW;INFRA-de:08335:6588-PARKPLATZ-1;;CAR;Singen (Htw) Bahnhof;;;;YES;47.7598783;8.8422824;1;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08335:6588/d0457352-6886-4038-9a1a-c02e71c37312.jpg
NVBW;INFRA-de:08315:6662-PARKPLATZ-1;;CAR;Bahnhof (Eichstetten);;;;YES;48.0929196;7.7475366;2;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08315:6662/83ed5ad2-9f78-4f26-9aa7-40a20fe4a853.jpg
NVBW;INFRA-de:08226:2835-PARKPLATZ-2;;CAR;Bahnhof (Meckesheim);;;;YES;49.3206287;8.8124319;4;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08226:2835/536484b9-3602-43d7-8271-bc235e73336b.jpg
NVBW;INFRA-de:08116:4224-PARKPLATZ-1;w247289079;CAR;Bahnhof (Reichenbach (Fils));;;;YES;48.7082758;9.4634631;1;;;;;;
NVBW;INFRA-de:08235:10168-PARKPLATZ-1;;CAR;Nagold;;;;YES;48.555983;8.7265162;2;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08235:10168/4f346709-0123-4b38-a971-0e22d4801bfd.jpg
NVBW;INFRA-de:08226:4109-PARKPLATZ-3;;CAR;Hauptbahnhof (Weinheim (Bergstr));;;;YES;49.5544333;8.6666434;1;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08226:4109/9f7ca3a1-252e-465c-bb9c-494a4c51871b.jpg
NVBW;INFRA-de:08121:3032-PARKPLATZ-2;;CAR;Friedensplatz;;;;YES;49.1406263;9.2280141;1;;;;;;
NVBW;INFRA-de:08337:6568-PARKPLATZ-2;;CAR;Bahnhof (Klettgau-Erzingen);;;;YES;47.6599591;8.430122;2;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08337:6568/da32ce94-58d6-41fd-b9a2-5be82fe04b63.jpg
NVBW;INFRA-de:08116:4345-PARKPLATZ-1;w48690002;CAR;Bahnhof (Ötlingen (Württ));;;;YES;48.6578344;9.4170525;2;;;;;;
NVBW;INFRA-de:08315:6519-PARKPLATZ-1;;CAR;Bahnhof (Kirchzarten);;;;YES;47.9679972;7.9597841;1;;;;;;
NVBW;INFRA-de:08337:6578-PARKPLATZ-1;;CAR;Westbahnhof (Lauchringen);;;;YES;47.6328902;8.3073269;1;;;;;;
NVBW;INFRA-de:08237:7965-PARKPLATZ-3;w696072733;CAR;Bahnhof (Eutingen im Gäu);;;;YES;48.4794101;8.7824086;2;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08237:7965/9ccf9e93-57d8-4d88-b7ae-31e0eb06115c.jpg
NVBW;INFRA-de:08315:6665-PARKPLATZ-4;;CAR;Bahnhof (Heitersheim);;;;YES;47.8810347;7.6466272;1;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08315:6665/5b92e97b-fad0-4c15-8efb-c0df62992c5b.jpg
NVBW;INFRA-de:08435:4594-PARKPLATZ-1;;CAR;Bahnhof (Uhldingen-Mühlhofen);;;;YES;47.7368933;9.247815;2;;;;;;
NVBW;INFRA-de:08215:32592-PARKPLATZ-1;;CAR;Bahnhof Karlsdorf (Neuthard);;;;YES;49.1442581;8.547486899999999;1;;;;;;
NVBW;INFRA-de:08436:8000-PARKPLATZ-3;;CAR;Bahnhof (Ravensburg);;;;YES;47.7834929;9.6059503;1;;;;;;
NVBW;INFRA-de:08225:8200-PARKPLATZ-1;;CAR;Bahnhof (Osterburken);;;;YES;49.4302269;9.4225906;1;;;;;;
NVBW;INFRA-de:08416:2044-PARKPLATZ-1;;CAR;Bahnhof (Entringen);;;;YES;48.552485;8.9634367;1;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08416:2044/3641ab5d-4650-4315-adfc-a280b481b293.jpg
NVBW;INFRA-de:08315:6548-PARKPLATZ-2;;CAR;Bahnhof (Titisee);;;;YES;47.9032055;8.1561285;3;;;;;;
NVBW;INFRA-de:08117:155-PARKPLATZ-1;w1252926340;CAR;Eislingen (F);;;;YES;48.6964254;9.7044998;2;;;;;;
NVBW;INFRA-de:08315:6677-PARKPLATZ-1;;CAR;Bahnhof (Schallstadt);;;;YES;47.9563178;7.7536975;2;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08315:6677/2866084a-ab95-467a-9b8c-973ed68a664d.jpg
NVBW;INFRA-de:08215:32588-PARKPLATZ-1;;CAR;Bahnhof Rheinsheim;;;;YES;49.2295085;8.4163774;1;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08215:32588/accf059d-5d9f-4e0a-8310-6f3b3df69b53.jpg
NVBW;INFRA-de:08315:6670-PARKPLATZ-2;;CAR;Bahnhof (Norsingen);;;;YES;47.9392088;7.7254845;3;;;;;;
NVBW;INFRA-de:08118:5583-PARKPLATZ-1;;CAR;Bahnhof (Besigheim);;;;YES;48.998021;9.1365553;2;;;;;;
NVBW;INFRA-de:08317:18601-PARKPLATZ-1;;CAR;Orschweier Bahnhof;;;;YES;48.2737188;7.7901551;2;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08317:18601/8866f8a9-1e8e-4bbb-8bb2-ae1745629b2e.jpg
NVBW;INFRA-de:08317:18601-PARKPLATZ-2;;CAR;Orschweier Bahnhof;;;;YES;48.2733901;7.7891181;1;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08317:18601/8a26f4cb-42e7-4038-87f2-54b26dbd70ab.jpg
NVBW;INFRA-de:08125:1023-PARKPLATZ-2;w930584881;CAR;Bahnhof (Eschenau (Obersulm));;;;YES;49.1436692;9.4040934;1;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08125:1023/fbb11999-4195-4eda-b0f2-59e5dc81434f.jpg
NVBW;INFRA-de:08119:1703-PARKPLATZ-3;w702205049;CAR;Bahnhof (Grunbach (Rems));;;;YES;48.8104256;9.4207717;1;;;;;;
NVBW;INFRA-de:08125:1120-PARKPLATZ-2;w292747156;CAR;Kochendorf Bahnhof;;;;YES;49.2182861;9.2125496;2;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08125:1120/55e1c63c-fd93-4a12-8e9f-c4a75b992964.jpg
NVBW;INFRA-de:08425:2551-PARKPLATZ-1;;CAR;Bahnhof (Amstetten (Württ));;;;YES;48.5787089;9.8730084;1;;;;;;
NVBW;INFRA-de:08425:2551-PARKPLATZ-2;;CAR;Bahnhof (Amstetten (Württ));;;;YES;48.5779205;9.8735524;1;;;;;;
NVBW;INFRA-de:08315:6526-PARKPLATZ-1;;CAR;Bahnhof (Staufen im Breisgau);;;;YES;47.8856811;7.728336;1;;;;;;
NVBW;INFRA-de:08417:32109-PARKPLATZ-3;;CAR;Bahnhof/Busbahnhof;;;;YES;48.2756955;8.8500912;1;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08417:32109/860e3aec-2195-4f3f-980a-32ada81e5342.jpg
NVBW;INFRA-de:08125:4557-PARKPLATZ-1;;CAR;Bahnhof (Offenau);;;;YES;49.2450799;9.1653103;2;;;;;;
NVBW;INFRA-de:08127:20492-PARKPLATZ-1;;CAR;Rot am See Bahnhof;;;;YES;49.2494514;10.0295307;1;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08127:20492/d319f5aa-e726-498e-9258-63cc5e71dd95.jpg
NVBW;INFRA-de:08125:912-PARKPLATZ-2;;CAR;Bahnhof (Möckmühl);;;;YES;49.3207325;9.3581795;1;;;;;;
NVBW;INFRA-de:08125:912-PARKPLATZ-4;;CAR;Bahnhof (Möckmühl);;;;YES;49.3208701;9.3584867;2;;;;;;
NVBW;INFRA-de:08118:7503-PARKPLATZ-4;;CAR;Bahnhof (Marbach (Neckar));;;;YES;48.9437239;9.2638778;4;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08118:7503/e39e61d2-ba92-4d77-9a89-55e1c4694da3.jpg
NVBW;INFRA-de:08127:27531-PARKPLATZ-1;;CAR;Wallhausen Bahnhof;;;;YES;49.2092221;10.0633033;1;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08127:27531/180899c3-2152-497f-94ac-f46203c8438e.jpg
NVBW;INFRA-de:08126:10902-PARKPLATZ-1;w350462333|w350462334;CAR;Neuenstein Bahnhof;;;;YES;49.2060957;9.5853724;1;;;;;;
NVBW;INFRA-de:08125:2003-PARKPLATZ-1;;CAR;Bahnhof (Ellhofen (Württ));;;;YES;49.1500289;9.3151024;2;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08125:2003/713a18fe-5bbe-412d-ad24-c28f69805e1b.jpg
NVBW;INFRA-de:08111:6091-PARKPLATZ-1;;CAR;Obertürkheim Bf;;;;YES;48.7622693;9.2663207;2;;;;;;
Stadt Freiburg im Breisgau;;;CAR;P02 - Erbprinzenstrasse (L);Stadt Freiburg im Breisgau;Erbprinzenstraße 11, 79098 Freiburg im Breisgau, Germany;ON_STREET;;47.9921230000;7.8465750000;1;;;;;;
Stadt Freiburg im Breisgau;;;CAR;P03 - Rotteckring 3 (L);Stadt Freiburg im Breisgau;Rotteckring 3, 79098 Freiburg im Breisgau, Germany;ON_STREET;;47.9961480000;7.8461680000;1;;;;;;
Stadt Freiburg im Breisgau;;;CAR;P04 - Rotteckring 3 (R);Stadt Freiburg im Breisgau;Rotteckring 3, 79098 Freiburg im Breisgau, Germany;ON_STREET;;47.9961800000;7.8461740000;1;;;;;;
Stadt Freiburg im Breisgau;;;CAR;P05 - Rempartstraße 11 (CopyMan);Stadt Freiburg im Breisgau;Rempartstraße 11, 79098 Freiburg im Breisgau, Germany;ON_STREET;;47.9930200000;7.8476990000;1;;;;;;
Stadt Freiburg im Breisgau;;;CAR;P06 - Humboldtstraße 2;Stadt Freiburg im Breisgau;Humboldtstraße 2, 79098 Freiburg im Breisgau, Germany;ON_STREET;;47.9934600000;7.8483670000;1;;;;;;
Stadt Freiburg im Breisgau;;;CAR;P07 - Moltkestrasse (R);Stadt Freiburg im Breisgau;Moltkestraße 5, 79098 Freiburg im Breisgau, Germany;ON_STREET;;47.9954290000;7.8434960000;1;;;;;;
Stadt Freiburg im Breisgau;;;CAR;P08 - Moltkestrasse (L);Stadt Freiburg im Breisgau;Moltkestraße 16b, 79098 Freiburg im Breisgau, Germany;ON_STREET;;47.9946440000;7.8434010000;1;;;;;;
Stadt Freiburg im Breisgau;;;CAR;P09 - Fahnenbergplatz 3 (R);Stadt Freiburg im Breisgau;Rotteckring 3, 79098 Freiburg im Breisgau, Germany;ON_STREET;;47.9978080000;7.8482930000;1;;;;;;
Stadt Freiburg im Breisgau;;;CAR;P10 - Fahnenbergplatz 3 (L);Stadt Freiburg im Breisgau;Rotteckring 3, 79098 Freiburg im Breisgau, Germany;ON_STREET;;47.9977760000;7.8482760000;1;;;;;;
Stadt Freiburg im Breisgau;;;CAR;P11 - Auf der Zinnen;Stadt Freiburg im Breisgau;Rempartstraße 11, 79098 Freiburg im Breisgau, Germany;ON_STREET;;47.9971260000;7.8538250000;1;;;;;;
Stadt Freiburg im Breisgau;;;CAR;P12 - Karlsplatz;Stadt Freiburg im Breisgau;;ON_STREET;;47.9968310000;7.8544000000;1;;;;;;
Stadt Freiburg im Breisgau;;;CAR;P13 - Karlsplatz;Stadt Freiburg im Breisgau;;ON_STREET;;47.9968150000;7.8544600000;1;;;;;;
Stadt Freiburg im Breisgau;;;CAR;P14 - Schwabentor;Stadt Freiburg im Breisgau;;ON_STREET;;47.9928250000;7.8538000000;1;;;;;;
Stadt Freiburg im Breisgau;;;CAR;P15 - Schwabentor;Stadt Freiburg im Breisgau;;ON_STREET;;47.9928510000;7.8538000000;1;;;;;;
Stadt Freiburg im Breisgau;;;CAR;P16 - Gerberau 12;Stadt Freiburg im Breisgau;;ON_STREET;;47.9934090000;7.8501000000;1;;;;;;
Stadt Freiburg im Breisgau;;;CAR;P17 - Gartenstrasse 28;Stadt Freiburg im Breisgau;;ON_STREET;;47.9911930000;7.8462000000;1;;;;;;
Stadt Freiburg im Breisgau;;;CAR;P18 - Gauchstraße 17;Stadt Freiburg im Breisgau;;ON_STREET;;47.9969280000;7.8480000000;1;;;;;;
Stadt Freiburg im Breisgau;;;CAR;P19 - Gartenstraße 28;Stadt Freiburg im Breisgau;;ON_STREET;;47.9912360000;7.8463000000;1;;;;;;
Stadt Freiburg im Breisgau;;;CAR;P20 - Gauchstrasse 17;Stadt Freiburg im Breisgau;;ON_STREET;;47.9969510000;7.8488000000;1;;;;;;
Stadt Freiburg im Breisgau;;;CAR;P01 - Erbprinzenstrasse (R);Stadt Freiburg im Breisgau;Erbprinzenstraße 9, 79098 Freiburg im Breisgau, Germany;ON_STREET;;47.9921130000;7.8466800000;1;;;;;;
Stadt Heidelberg;01e10d390a735e5b177c7a342de393dc;;CAR;Kirchstraße 20-22;Stadt Heidelberg;Kirchstraße 20-22;;;49.4065830000;8.6790160000;;;;;;;
Stadt Heidelberg;043c829a07b03ebccb4478b0f31b10c9;;CAR;Mönchgasse / Heiliggeiststraße;Stadt Heidelberg;Mönchgasse / Heiliggeiststraße;;;49.4126490000;8.7118740000;;;;;Ab, mit Basis gefunden;;
Stadt Heidelberg;053a58717092d3d800216e8d8601d6f6;;CAR;Steubenstr. (Grahampark)/Doss. Landstr.;Stadt Heidelberg;Steubenstr. (Grahampark)/Doss. Landstr.;;;49.4276130000;8.6863950000;;;;;;;
Stadt Heidelberg;0586da1bb2270fe43e1425924b718137;;CAR;Poststraße 17;Stadt Heidelberg;Poststraße 17;;;49.4072040000;8.6862870000;;;;;;;
Stadt Heidelberg;075cf1e07c7c4d94ad838c2f29ceafb6;;CAR;Blumenthalstraße 38;Stadt Heidelberg;Blumenthalstraße 38;;;49.4206470000;8.6840410000;;;;Mo-Fr 8-17;;;
Stadt Heidelberg;08a8109806edae3ee02a586466664d83;;CAR;Untere Neckarstraße (ggü. Nr. 62);Stadt Heidelberg;Untere Neckarstraße (ggü. Nr. 62);;;49.4123400000;8.7015770000;;;;;;;
Stadt Heidelberg;09ccc50a00536c02677d8896aaa5d646;;CAR;Blumenstraße 38;Stadt Heidelberg;Blumenstraße 38;;;49.4044350000;8.6860130000;;;;Mo-Fr 8-17;Baustelle;;
Stadt Heidelberg;0b96b3c6e44e29b7715f3d97a785be5a;;CAR;Blumenstraße 38;Stadt Heidelberg;Blumenstraße 38;;;49.4044320000;8.6858050000;;;;Mo-Fr 8-17;Baustelle;;
Stadt Heidelberg;0bbdc0b10164013b61fc2139745fc479;;CAR;Hardtstraße 2 (Zentralbetriebshof);Stadt Heidelberg;Hardtstraße 2 (Zentralbetriebshof);;;49.3901650000;8.6762450000;;;;beschränkt;Schild abgedeckt;;
Stadt Heidelberg;0bd248b45ff6ff516583cb173d8c08d7;;CAR;Blumenstraße 38;Stadt Heidelberg;Blumenstraße 38;;;49.4044320000;8.6859270000;;;;Mo-Fr 8-17;Baustelle;;
Stadt Heidelberg;0bec49d871a9a3d7bc467f5be9ce574c;;CAR;Rohrbacher Straße (Bergfriedhof);Stadt Heidelberg;Rohrbacher Straße (Bergfriedhof);;;49.3957070000;8.6901690000;;;;7-19, 2h;;;
Stadt Heidelberg;0c263c6a23b175d1fd5220ac9c88bc10;;CAR;In der Neckarhelle 82;Stadt Heidelberg;In der Neckarhelle 82;;;49.4174070000;8.7473360000;;;;Mo-Fr 8-18;;;
Stadt Heidelberg;0c998587f851364b160967ef6ba5f157;;CAR;Uferstraße gegenüber Nr. 38;Stadt Heidelberg;Uferstraße gegenüber Nr. 38;;;49.4127450000;8.6868840000;;;;;;;
Stadt Heidelberg;106880d6e6c44d8453da8000f5e51503;;CAR;Vangerowstraße 4 (Thermalbad);Stadt Heidelberg;Vangerowstraße 4 (Thermalbad);;;49.4088570000;8.6798800000;;;;;;;
Stadt Heidelberg;11ba4dd3fa12cbd1d79d1e42d31985c8;;CAR;Poststraße 5;Stadt Heidelberg;Poststraße 5;;;49.4080250000;8.6912600000;;;;;Fläche uneben;;
Stadt Heidelberg;1225ae5767942d51b3134746d85783ce;;CAR;Kriegsstraße 16;Stadt Heidelberg;Kriegsstraße 16;;;49.4291320000;8.6859450000;;;;8-19, 2h;;;
Stadt Heidelberg;12bf420df071badb2666b5b1dc080073;;CAR;Tiergartenstraße (Sportzentrum Nord);Stadt Heidelberg;Tiergartenstraße (Sportzentrum Nord);;;49.4262610000;8.6614710000;;;;;Keine Klare Markierung;;
Stadt Heidelberg;1300d6ad34bdb1eb752a06158a545733;;CAR;Dossenheimer Landstraße 18a;Stadt Heidelberg;Dossenheimer Landstraße 18a;;;49.4278820000;8.6843770000;;;;beschränkt;;;
